entry_time,exit_time,break_duration,department
10:23:39,16:59:58,cfasew,Data
08:19:53,18:34:40,44,
Unknown,17:53:01,70,IT
09:01:50,18:18:18,62,Accounting
Unknown,18:42:13,cfasew,Unknown
08:01:46,Unknown,,Unknown
09:31:52,Unknown,85,Product
,16:51:43,37,Finance
10:21:48,18:39:45,86,Unknown
10:10:51,16:58:17,53,Accounting
08:41:00,Unknown,,Data
10:41:59,Unknown,,Product
Unknown,18:51:19,cfasew,
08:27:58,,48,Unknown
Unknown,Unknown,34,Sales
Unknown,Unknown,,Unknown
,18:50:06,,Logistics
Unknown,17:01:56,70,Logistics
10:31:17,,86,IT
09:16:26,Unknown,82,
08:52:48,,74,
Unknown,17:18:01,,IT
08:05:17,18:22:08,cfasew,Unknown
09:49:32,Unknown,89,Accounting
08:22:54,Unknown,,Marketing
Unknown,16:18:57,,Data
09:21:46,,43,IT
09:24:54,17:35:28,89,Unknown
09:02:19,Unknown,88,
08:40:10,16:04:52,39,Logistics
10:09:34,17:14:38,33,Accounting
,18:55:15,54,IT
09:37:22,17:25:08,41,Unknown
,18:43:52,cfasew,Sales
Unknown,16:11:15,,Sales
10:32:37,17:28:49,87,Unknown
08:42:11,18:24:19,77,Marketing
10:36:01,,55,Sales
,Unknown,,Finance
10:50:16,Unknown,30,Sales
10:18:45,16:24:10,30,
10:59:45,Unknown,74,Marketing
,Unknown,61,
Unknown,16:58:36,48,
,Unknown,72,
08:20:00,18:35:25,38,Unknown
08:19:35,17:27:39,30,Unknown
10:53:04,18:27:50,cfasew,Unknown
09:56:18,16:03:22,,Unknown
09:41:32,17:26:44,52,
09:07:18,Unknown,37,Data
,17:24:44,71,Marketing
09:04:31,18:53:10,,Unknown
10:46:39,16:43:44,cfasew,Unknown
08:29:23,,,
09:54:25,,78,Sales
09:15:03,17:41:29,88,Accounting
10:51:02,16:54:19,cfasew,
08:34:00,16:51:16,81,Unknown
Unknown,16:21:51,48,Unknown
,18:26:17,70,Unknown
09:26:47,18:40:01,63,IT
09:00:47,17:46:47,46,IT
08:51:55,17:43:24,81,Unknown
08:52:23,17:27:14,cfasew,Marketing
08:45:52,,cfasew,Logistics
10:58:47,Unknown,cfasew,
09:28:08,18:31:51,cfasew,Logistics
,17:31:58,cfasew,
09:04:13,Unknown,43,Accounting
10:45:57,16:33:44,86,
,17:31:42,58,Product
10:29:12,16:18:06,,Marketing
10:12:35,16:52:54,39,
Unknown,Unknown,73,IT
10:43:16,,cfasew,Marketing
08:00:44,17:31:36,30,Accounting
09:54:37,,37,Unknown
10:03:31,17:35:54,30,Logistics
09:57:08,,60,IT
08:33:33,18:48:06,cfasew,Data
08:43:42,Unknown,85,
08:48:30,Unknown,,Unknown
,16:00:37,90,
Unknown,18:08:52,59,Data
Unknown,17:35:45,76,Accounting
09:44:25,,68,Unknown
08:07:56,17:06:12,,
10:31:32,17:59:09,35,Logistics
,17:39:38,76,Logistics
08:07:56,17:55:42,65,Marketing
09:47:18,17:54:59,74,Unknown
08:18:07,17:50:02,30,
09:41:00,Unknown,38,Sales
,16:41:05,32,Unknown
08:26:11,,90,Marketing
08:59:06,16:41:03,80,
09:05:48,17:08:47,,Marketing
10:41:45,16:40:37,34,Unknown
,17:53:35,,IT
08:19:44,18:39:17,87,Unknown
,17:17:21,74,Accounting
Unknown,18:03:07,63,Unknown
10:14:58,Unknown,75,Accounting
,17:38:00,78,Product
,Unknown,cfasew,Logistics
10:19:12,17:30:22,,Product
09:26:34,17:00:54,66,Sales
10:34:14,Unknown,58,Product
Unknown,,49,Unknown
Unknown,18:19:11,75,
09:37:00,Unknown,37,Product
,18:14:05,cfasew,Data
10:52:03,,47,Finance
Unknown,18:51:06,42,Accounting
10:48:46,,59,Finance
09:30:18,,44,Accounting
09:27:58,Unknown,,
09:17:58,18:26:27,35,Product
,,61,
Unknown,16:37:43,,Logistics
10:51:27,Unknown,,Unknown
09:28:54,16:57:59,34,Product
Unknown,16:25:45,cfasew,Sales
Unknown,18:49:42,56,Unknown
08:44:57,17:10:48,cfasew,Data
10:38:56,17:14:01,30,
Unknown,Unknown,cfasew,Logistics
08:02:03,17:01:54,cfasew,Sales
10:30:06,17:30:28,33,IT
08:25:21,18:27:48,82,Unknown
09:59:36,18:21:09,64,Logistics
Unknown,16:58:41,,
08:26:16,17:01:28,37,Unknown
09:01:11,Unknown,cfasew,Unknown
,,89,
Unknown,,71,Unknown
08:07:02,16:35:09,71,Sales
,Unknown,cfasew,Sales
,16:53:16,,Accounting
08:16:47,16:55:27,74,Unknown
08:44:47,17:11:29,51,Unknown
08:48:36,16:19:25,cfasew,Product
Unknown,17:36:08,54,
09:29:06,17:58:11,31,Unknown
09:56:54,17:15:06,cfasew,Unknown
08:19:39,,60,Sales
09:07:58,,cfasew,IT
,18:13:52,56,Finance
,Unknown,70,
Unknown,17:54:49,,Data
08:51:40,16:16:06,,Unknown
Unknown,18:26:58,48,
08:05:56,18:33:45,51,Accounting
Unknown,17:43:31,37,Unknown
10:15:04,,cfasew,Unknown
Unknown,17:53:27,,Unknown
08:48:47,Unknown,76,Product
Unknown,17:59:50,cfasew,Unknown
09:36:42,Unknown,cfasew,Data
10:24:08,16:36:01,cfasew,
,Unknown,35,Unknown
10:19:49,Unknown,cfasew,Finance
08:08:41,17:33:36,,Accounting
Unknown,,75,Marketing
10:00:18,17:49:48,56,Unknown
08:29:32,17:46:15,35,Unknown
,18:29:54,49,Data
Unknown,Unknown,80,IT
08:09:52,16:23:31,57,
08:02:46,Unknown,cfasew,IT
10:28:25,Unknown,cfasew,Unknown
Unknown,17:16:14,,Marketing
Unknown,17:19:05,,Unknown
Unknown,,70,
10:29:06,16:01:46,81,IT
,16:12:15,cfasew,Sales
10:54:34,16:08:43,,Unknown
Unknown,,61,
09:45:44,17:33:57,76,Logistics
10:24:33,16:45:16,cfasew,Marketing
Unknown,18:54:42,43,Unknown
10:53:33,18:36:43,87,Accounting
,17:01:05,51,Marketing
Unknown,,66,Data
Unknown,16:05:08,51,
09:42:16,Unknown,cfasew,Accounting
Unknown,16:51:44,90,Sales
Unknown,18:11:09,47,Data
Unknown,18:07:26,cfasew,
09:45:20,18:10:00,38,Accounting
10:41:24,16:27:08,74,Marketing
10:36:24,Unknown,43,Unknown
10:18:30,17:10:27,50,Unknown
Unknown,17:42:53,87,Marketing
10:45:04,,cfasew,Unknown
08:06:45,16:04:10,cfasew,Logistics
09:37:15,Unknown,cfasew,IT
08:16:43,Unknown,85,IT
10:50:55,17:09:03,79,Unknown
,,81,Marketing
Unknown,Unknown,65,Unknown
Unknown,,61,IT
09:52:40,18:39:10,61,Unknown
,18:12:45,71,Accounting
Unknown,18:07:00,67,IT
Unknown,Unknown,32,Logistics
,16:51:46,,Unknown
Unknown,17:48:06,63,Unknown
10:48:29,18:45:37,75,
09:48:32,17:03:58,42,Marketing
Unknown,17:34:15,36,Data
Unknown,Unknown,cfasew,Data
08:39:00,18:55:39,,Product
Unknown,,86,Unknown
10:34:56,17:06:10,74,Finance
10:58:14,Unknown,60,Unknown
Unknown,17:29:48,,Sales
08:03:25,16:36:01,64,Accounting
09:55:28,Unknown,80,
09:45:16,18:55:47,cfasew,Sales
,Unknown,,
08:40:58,16:34:33,33,Unknown
,,cfasew,
,Unknown,cfasew,Unknown
10:18:11,18:40:40,cfasew,
10:57:58,Unknown,59,IT
09:01:59,,67,Data
08:12:13,,36,
08:44:14,18:51:18,,
,17:05:14,48,Marketing
10:17:09,Unknown,cfasew,Marketing
Unknown,18:19:26,88,Accounting
Unknown,17:06:38,cfasew,IT
08:25:16,18:04:20,42,Sales
08:50:30,16:42:25,cfasew,Sales
,17:33:50,35,Unknown
10:20:22,Unknown,44,IT
09:58:33,18:24:29,71,Unknown
,Unknown,,Product
08:38:17,17:16:17,51,Data
,16:15:11,79,Data
08:00:12,Unknown,,
Unknown,,82,Logistics
08:02:51,16:10:43,cfasew,
,Unknown,49,Finance
Unknown,16:25:35,46,Unknown
Unknown,17:35:29,61,Product
09:07:01,,,Sales
10:08:05,17:10:47,80,Unknown
08:30:55,17:33:48,,Unknown
,Unknown,,Unknown
Unknown,18:31:03,50,Data
,17:08:31,68,Logistics
10:35:35,,62,Logistics
08:34:03,16:14:40,70,Unknown
,Unknown,cfasew,Unknown
,,,IT
Unknown,17:50:04,cfasew,Finance
10:22:44,18:26:00,cfasew,Accounting
Unknown,Unknown,cfasew,Sales
,16:19:25,31,Unknown
,16:57:18,63,Data
10:56:07,,,Marketing
Unknown,17:08:23,,Unknown
09:49:01,16:00:22,cfasew,Marketing
10:26:19,16:50:23,45,
09:13:27,16:59:29,cfasew,IT
,,52,Sales
09:16:51,17:51:30,58,Unknown
,17:10:03,84,Product
Unknown,17:33:47,cfasew,Sales
08:01:01,16:02:25,cfasew,Sales
,18:00:54,,Sales
08:59:39,Unknown,cfasew,IT
08:42:11,16:29:06,cfasew,
10:46:52,16:32:25,43,
Unknown,16:45:59,64,Product
10:20:14,,cfasew,IT
Unknown,17:25:43,80,Unknown
08:21:58,17:03:56,30,Accounting
09:16:32,17:22:06,47,Data
09:47:41,17:49:25,75,Unknown
,Unknown,88,Finance
10:06:37,16:27:33,56,
09:21:11,18:13:08,,Marketing
10:15:13,Unknown,57,Product
09:19:09,17:52:13,55,
10:55:07,18:38:20,52,Unknown
09:59:53,16:01:23,cfasew,Accounting
08:10:03,,42,Data
08:38:21,16:12:25,57,Sales
09:11:49,16:54:03,49,
09:40:40,17:13:58,87,
09:52:17,16:35:03,cfasew,Finance
Unknown,16:29:59,cfasew,Unknown
,18:15:16,,IT
08:22:55,Unknown,cfasew,Sales
09:31:51,18:10:41,74,Unknown
,16:52:06,59,
Unknown,18:32:20,73,
,17:15:21,cfasew,Logistics
08:21:02,Unknown,cfasew,Accounting
08:28:04,17:16:43,,Product
Unknown,,cfasew,Logistics
Unknown,Unknown,59,Unknown
10:44:34,18:39:25,33,Marketing
,,30,
,Unknown,80,Unknown
10:51:38,,,Unknown
,16:26:10,68,Marketing
09:56:05,Unknown,64,Product
08:10:51,16:18:10,cfasew,Accounting
10:02:33,16:20:42,79,Logistics
10:12:46,18:46:36,90,Unknown
08:31:24,16:08:40,50,IT
,17:16:31,78,Accounting
08:28:36,,,Accounting
Unknown,16:01:37,39,Finance
Unknown,18:37:42,80,
08:21:29,Unknown,75,IT
08:01:15,,cfasew,Logistics
08:02:49,,48,IT
08:52:27,16:18:46,53,Product
10:20:03,18:06:14,cfasew,Finance
Unknown,16:07:10,,Unknown
Unknown,17:55:20,63,Logistics
Unknown,16:44:38,cfasew,Unknown
09:21:08,,,
10:24:48,18:54:46,78,Data
09:02:15,17:57:53,,Data
,18:58:39,52,Accounting
10:04:44,,,IT
09:07:07,Unknown,86,Accounting
09:14:11,Unknown,61,Sales
09:11:25,17:24:24,73,
08:45:37,Unknown,cfasew,Unknown
,16:07:37,45,Product
,Unknown,52,Unknown
10:59:45,16:15:42,41,Unknown
,Unknown,,Data
09:39:51,18:29:56,37,Accounting
,16:13:25,cfasew,Unknown
10:02:18,Unknown,79,Product
10:09:32,16:00:17,cfasew,Accounting
Unknown,18:55:47,43,Product
10:30:47,18:39:19,34,Data
09:54:52,16:00:38,cfasew,IT
09:43:01,Unknown,79,Unknown
,17:17:28,47,Unknown
Unknown,17:56:03,30,Data
10:32:39,17:33:16,71,Marketing
10:52:23,16:51:21,53,Unknown
10:59:34,17:24:07,43,Data
10:24:14,16:25:19,53,Product
10:05:04,,88,
10:54:30,17:17:06,84,Accounting
09:38:00,18:43:31,32,Product
08:05:30,Unknown,37,Product
,Unknown,56,Unknown
08:55:59,17:33:58,90,Logistics
10:05:42,,79,Accounting
Unknown,18:16:58,32,Product
Unknown,,47,
10:40:39,Unknown,76,Accounting
08:25:38,16:42:44,69,Finance
10:52:24,Unknown,34,IT
09:36:47,16:49:20,cfasew,Marketing
09:29:04,18:22:31,32,Unknown
08:25:17,16:54:25,cfasew,Data
Unknown,16:26:01,54,
Unknown,17:30:29,49,
09:52:16,16:05:32,cfasew,
10:06:25,18:23:55,cfasew,Product
09:10:56,17:13:26,33,
08:23:55,16:14:18,41,Finance
Unknown,16:00:13,,Product
Unknown,18:58:39,cfasew,Finance
08:57:06,16:27:12,83,IT
Unknown,16:29:23,39,
,17:08:20,,Logistics
09:02:42,16:03:21,33,
08:31:39,17:35:37,,Sales
09:07:16,18:40:42,61,Logistics
08:38:40,16:22:02,,
08:28:46,18:16:09,,Unknown
09:39:25,17:17:02,85,Data
10:07:08,Unknown,54,Data
,18:16:32,37,Unknown
10:57:18,16:39:55,78,Data
Unknown,Unknown,,
10:50:47,17:25:50,51,Unknown
08:53:31,,cfasew,IT
,16:58:18,46,Unknown
08:06:46,18:07:31,31,Unknown
08:36:29,16:27:21,46,Data
09:37:10,17:14:51,40,Sales
10:29:33,18:13:21,cfasew,Marketing
09:47:52,18:45:16,85,IT
Unknown,17:12:07,79,Finance
,,87,Unknown
08:32:45,17:48:28,cfasew,Finance
,Unknown,,Finance
10:28:46,Unknown,cfasew,Unknown
,Unknown,64,Unknown
Unknown,17:48:15,cfasew,Product
09:59:37,Unknown,54,Sales
09:07:12,16:22:55,,Unknown
08:34:25,18:06:37,53,Logistics
10:38:34,16:17:19,73,Accounting
08:06:14,18:08:21,82,Logistics
Unknown,Unknown,,
08:17:13,16:31:28,56,Unknown
Unknown,,64,Finance
10:23:40,18:30:55,,Unknown
08:00:17,17:43:52,,
Unknown,18:54:23,cfasew,Data
08:19:33,Unknown,42,Unknown
09:28:11,Unknown,55,Logistics
Unknown,18:43:04,,
Unknown,18:56:27,79,Sales
,,60,Product
09:12:50,16:14:10,46,Logistics
09:37:31,18:52:49,83,Sales
,16:28:00,33,Accounting
09:46:40,17:33:58,63,IT
,Unknown,,Logistics
10:19:04,18:35:44,56,Product
Unknown,18:08:55,cfasew,Finance
10:03:26,Unknown,,Finance
,17:04:19,33,IT
08:54:40,16:46:10,64,Unknown
09:13:11,18:42:08,51,Accounting
10:48:16,Unknown,61,Unknown
Unknown,17:38:35,73,
,16:53:30,47,Data
08:05:24,18:09:26,cfasew,Finance
10:25:34,Unknown,44,Marketing
09:54:03,Unknown,86,Accounting
Unknown,Unknown,cfasew,
,16:04:21,47,Finance
08:38:27,Unknown,cfasew,Sales
08:22:30,,cfasew,Unknown
Unknown,18:24:04,71,IT
08:21:42,Unknown,88,
09:04:12,Unknown,44,Data
,16:36:19,84,IT
,17:44:11,cfasew,Sales
10:15:32,18:43:09,,Data
,Unknown,,Data
08:15:42,18:17:19,41,Finance
,,cfasew,
10:33:47,,87,
08:38:01,17:30:35,cfasew,IT
,16:04:48,cfasew,
Unknown,17:40:01,85,Unknown
08:22:57,Unknown,,Unknown
10:39:05,17:35:27,cfasew,Logistics
10:17:17,17:33:55,31,Unknown
09:57:00,,,Data
09:10:49,,75,Unknown
,Unknown,cfasew,Unknown
09:47:40,18:11:30,81,Sales
09:50:48,Unknown,78,Unknown
Unknown,16:23:44,70,Logistics
08:03:24,,34,Product
Unknown,18:30:44,cfasew,Product
09:50:22,18:19:35,,Sales
09:14:48,,66,Product
,18:59:41,cfasew,Unknown
10:23:08,,31,Sales
09:35:37,Unknown,60,Finance
09:26:13,16:10:42,66,Marketing
10:17:18,Unknown,71,
Unknown,Unknown,68,
09:06:00,,32,Data
08:24:58,18:54:41,72,Sales
09:02:56,18:05:29,39,Accounting
08:15:14,17:23:19,cfasew,Product
08:54:24,16:40:18,42,Logistics
10:24:52,17:23:47,38,Data
Unknown,Unknown,48,Unknown
09:22:43,18:56:16,43,Unknown
09:26:28,17:53:12,cfasew,Finance
10:00:17,18:51:45,42,IT
09:29:00,,cfasew,Product
08:25:47,16:26:16,cfasew,Accounting
10:37:47,18:16:14,73,Data
10:07:00,17:13:22,39,Product
08:17:12,,cfasew,Product
Unknown,16:25:01,60,Logistics
08:38:46,18:34:31,89,Data
08:34:04,16:46:48,89,Unknown
09:03:44,Unknown,55,
09:46:26,Unknown,,Unknown
10:15:25,16:49:28,cfasew,Logistics
09:13:36,17:25:00,cfasew,Data
Unknown,16:09:53,,Unknown
Unknown,16:44:27,cfasew,Data
08:37:02,17:01:26,,Logistics
09:30:51,Unknown,cfasew,Accounting
10:15:16,Unknown,42,
,18:24:03,59,Unknown
09:22:55,,cfasew,Unknown
08:44:13,17:45:14,cfasew,Data
08:01:06,Unknown,67,Accounting
08:16:07,17:07:02,31,
08:36:03,16:29:25,53,Finance
,18:31:33,30,Unknown
09:16:58,17:25:38,36,Sales
08:29:27,Unknown,75,IT
08:15:10,,44,Marketing
Unknown,17:44:36,68,Marketing
10:51:39,18:03:28,47,Finance
08:20:05,,35,
,,90,Unknown
Unknown,Unknown,73,Data
10:24:25,18:49:48,70,Data
09:32:40,18:32:18,61,
Unknown,16:49:32,44,Unknown
10:13:09,Unknown,36,Accounting
Unknown,Unknown,85,Product
Unknown,Unknown,54,IT
10:11:11,18:57:17,cfasew,
10:13:28,17:24:11,37,Unknown
09:33:44,Unknown,65,Sales
Unknown,16:30:21,36,Sales
09:53:34,16:51:09,55,Marketing
Unknown,17:15:25,68,IT
,,cfasew,Data
10:21:03,,64,Unknown
10:05:53,17:51:10,cfasew,Unknown
09:31:20,Unknown,85,Product
09:52:48,Unknown,,Sales
Unknown,17:26:39,65,IT
,16:54:58,63,Unknown
09:09:37,18:23:53,36,Sales
09:12:40,16:37:39,81,IT
08:29:46,,cfasew,Unknown
10:56:35,16:39:38,42,Accounting
Unknown,17:13:00,cfasew,Marketing
Unknown,16:04:10,77,Marketing
08:10:24,18:08:59,83,Marketing
10:47:34,18:22:29,,Marketing
08:44:39,16:08:44,73,
08:08:20,18:33:55,,Unknown
,16:04:54,30,Logistics
08:17:35,,80,Logistics
09:16:51,Unknown,63,Data
08:44:30,18:32:59,61,Logistics
10:54:53,,41,Data
10:23:21,17:28:21,31,Data
,18:38:10,41,Sales
10:01:02,16:34:49,40,Unknown
,16:58:49,,Finance
Unknown,18:08:31,76,Data
08:30:43,17:24:40,39,
10:01:40,,53,IT
09:41:57,Unknown,46,Unknown
,,,Accounting
09:24:02,16:59:49,,IT
08:45:06,,32,Unknown
10:13:29,,54,IT
08:56:14,Unknown,cfasew,Data
09:48:45,18:29:23,54,Finance
09:36:37,18:49:30,cfasew,Unknown
09:52:05,16:46:07,61,Accounting
10:35:03,16:33:03,37,
08:16:26,,86,Product
10:34:11,17:20:00,42,Product
Unknown,Unknown,66,Logistics
,16:23:27,80,
Unknown,16:14:34,,Logistics
09:11:23,16:31:04,53,Logistics
Unknown,16:23:57,70,Accounting
Unknown,Unknown,42,Marketing
10:30:32,,79,Finance
,,66,Marketing
08:26:11,18:05:17,33,Product
Unknown,17:50:15,60,Finance
08:55:10,17:52:27,63,Data
08:39:55,16:22:29,,Product
08:08:02,16:01:34,61,Logistics
09:54:42,18:15:41,59,Sales
10:45:13,18:46:21,,Logistics
,17:10:12,70,Finance
,,58,Unknown
,Unknown,81,IT
08:26:15,18:46:51,68,Sales
09:32:02,Unknown,42,
08:16:35,16:54:59,cfasew,Unknown
09:07:25,,68,Data
Unknown,16:07:53,80,Data
10:12:43,18:13:19,,Unknown
09:59:00,17:40:40,cfasew,
08:17:17,17:41:58,80,Marketing
10:52:31,16:30:43,71,Unknown
Unknown,Unknown,86,Accounting
08:27:53,Unknown,81,Accounting
,17:09:27,78,Unknown
09:19:17,16:25:12,cfasew,Unknown
,18:36:36,77,
08:29:32,18:06:23,59,
08:35:06,18:54:34,,Sales
08:45:16,Unknown,88,Marketing
Unknown,16:33:46,63,Data
09:40:14,18:29:16,cfasew,Accounting
10:55:24,18:47:17,58,Product
10:23:04,Unknown,,Sales
09:49:17,,40,Unknown
10:14:12,Unknown,49,Finance
Unknown,16:12:32,70,Accounting
,Unknown,cfasew,Finance
10:51:48,17:45:36,cfasew,Sales
10:19:43,18:30:50,48,
Unknown,18:10:05,cfasew,Finance
,18:33:22,cfasew,Unknown
09:51:26,16:43:21,cfasew,Finance
Unknown,18:13:48,51,Data
Unknown,Unknown,86,Unknown
Unknown,17:37:56,,Unknown
,18:34:45,cfasew,Logistics
09:16:56,16:43:27,73,Product
Unknown,17:16:50,cfasew,Logistics
Unknown,Unknown,46,Unknown
,,70,Marketing
10:40:47,17:00:17,30,Unknown
Unknown,17:33:39,cfasew,
Unknown,17:00:19,cfasew,Unknown
08:41:10,18:50:20,cfasew,Accounting
09:41:35,18:38:40,77,Finance
10:39:49,16:34:40,34,Product
08:08:25,18:03:25,41,Sales
08:42:00,,49,Logistics
08:48:53,Unknown,89,IT
,Unknown,,Accounting
10:34:13,16:48:26,30,IT
08:45:09,Unknown,40,Unknown
10:29:48,17:11:35,33,IT
,16:59:14,30,
10:04:58,17:40:52,,IT
10:22:59,17:32:07,cfasew,Product
Unknown,17:08:01,48,Unknown
09:13:39,17:32:28,,IT
,17:47:26,87,
10:11:35,Unknown,cfasew,Sales
10:20:45,18:56:24,70,Unknown
,16:24:42,37,Data
Unknown,18:37:22,63,Accounting
09:51:18,Unknown,,Unknown
,18:06:32,,Sales
Unknown,,47,Logistics
10:21:49,16:52:21,55,Unknown
Unknown,16:27:25,52,
09:48:37,18:58:51,,Product
,17:17:18,cfasew,Finance
,18:32:15,44,Accounting
09:36:41,,47,
10:39:19,18:58:57,84,Unknown
10:32:59,,,Logistics
10:33:22,,48,Unknown
,17:37:17,66,IT
08:25:39,,cfasew,Data
Unknown,,cfasew,Unknown
10:02:42,16:45:14,cfasew,Product
,17:24:02,,IT
09:35:22,18:51:31,68,Logistics
,18:03:22,,IT
10:17:40,16:51:55,cfasew,Unknown
Unknown,,cfasew,Marketing
09:21:51,17:50:36,59,
08:28:39,,cfasew,
,18:59:59,85,
Unknown,17:33:10,,
09:27:00,17:09:43,cfasew,IT
Unknown,Unknown,49,
,16:07:12,74,Unknown
08:07:52,18:08:12,75,Unknown
08:56:15,17:36:31,69,Marketing
,16:42:37,37,Product
09:05:37,16:53:05,71,Finance
08:50:38,17:27:46,56,IT
10:37:20,Unknown,75,Logistics
Unknown,18:24:18,cfasew,
10:59:48,16:35:35,39,Accounting
09:32:54,18:44:27,89,
,17:20:57,45,Unknown
10:34:50,,45,
10:17:58,17:49:28,,IT
Unknown,17:00:11,81,Sales
Unknown,17:07:06,78,Marketing
09:58:53,18:22:03,,Data
10:43:58,Unknown,,Accounting
,,cfasew,
08:05:43,18:15:20,,
10:25:12,16:11:04,,IT
Unknown,,38,IT
Unknown,Unknown,,Unknown
,16:20:44,53,Marketing
08:27:45,Unknown,,Data
08:11:24,17:19:21,76,Sales
,,cfasew,Logistics
09:38:38,17:37:59,46,
Unknown,16:17:36,66,Sales
08:08:12,Unknown,81,Sales
08:49:05,17:04:46,79,Unknown
08:05:01,,37,Sales
,16:09:37,62,Product
Unknown,,59,Logistics
10:07:03,Unknown,,IT
10:46:35,18:16:08,87,Unknown
Unknown,17:37:07,88,Unknown
09:38:07,17:04:20,52,Unknown
,16:54:55,cfasew,Marketing
09:07:34,17:45:21,84,Sales
09:44:25,Unknown,41,Finance
Unknown,Unknown,45,Product
,Unknown,30,Data
09:41:10,Unknown,82,Unknown
Unknown,,64,IT
08:01:30,18:41:44,,Sales
09:49:36,16:24:52,,
08:20:57,18:13:58,38,
,Unknown,,Finance
Unknown,16:33:28,cfasew,Sales
08:40:17,,cfasew,IT
09:17:53,17:23:42,53,Data
08:00:36,17:35:23,,Product
08:49:07,,,
08:58:03,,53,Logistics
10:33:41,Unknown,67,Finance
10:20:08,16:37:07,,Accounting
,16:55:23,72,Sales
Unknown,,60,Product
09:48:21,18:10:38,cfasew,Accounting
,17:34:38,48,Accounting
09:34:29,,,Marketing
,17:10:23,68,
08:07:15,,56,IT
09:31:26,,80,Data
09:35:09,Unknown,75,Data
,Unknown,,Marketing
09:24:20,,77,Unknown
08:57:22,Unknown,,Unknown
,16:25:20,cfasew,Data
08:46:23,17:12:58,cfasew,Logistics
Unknown,17:01:40,cfasew,IT
09:13:20,16:22:03,,Data
Unknown,,42,Data
09:51:09,17:38:31,,Logistics
09:37:47,16:31:11,59,Sales
Unknown,17:05:35,cfasew,Unknown
Unknown,Unknown,86,IT
09:07:00,,,Unknown
10:07:53,Unknown,36,Data
08:27:27,17:10:30,,Sales
,17:38:43,37,Sales
,17:31:30,90,Sales
Unknown,16:31:39,31,Finance
Unknown,18:58:05,55,Sales
08:54:15,17:44:56,,Marketing
Unknown,,cfasew,Finance
09:14:55,17:42:49,37,
Unknown,17:34:55,73,Data
09:13:58,16:20:34,85,
09:08:48,17:47:29,40,Accounting
Unknown,Unknown,,Finance
08:20:16,17:49:39,66,Data
10:11:23,Unknown,57,Finance
08:45:48,17:20:36,85,Marketing
Unknown,17:05:09,72,Sales
Unknown,16:05:02,,
,17:48:57,,Logistics
09:35:03,18:27:39,cfasew,Marketing
10:09:35,18:39:22,cfasew,Marketing
10:31:05,17:36:23,cfasew,Logistics
10:06:45,17:11:57,55,Unknown
08:10:35,18:56:53,42,Marketing
08:57:04,18:20:06,34,Logistics
10:50:32,Unknown,52,Unknown
10:16:36,,cfasew,Accounting
09:46:19,17:17:33,,Finance
,Unknown,31,Product
08:58:52,18:53:53,86,Marketing
09:46:23,18:52:12,54,IT
,16:49:52,30,Sales
09:27:40,Unknown,72,Data
Unknown,Unknown,87,Data
10:08:29,,cfasew,
,17:48:50,,Sales
10:15:40,17:41:20,cfasew,Accounting
Unknown,16:55:28,55,Data
09:42:09,18:04:29,80,Finance
,18:21:48,,Unknown
09:56:51,Unknown,cfasew,Product
Unknown,18:02:53,cfasew,Finance
09:03:40,,35,Unknown
09:12:26,17:57:17,52,Product
,17:39:13,cfasew,Data
09:12:56,17:30:49,69,Accounting
,,cfasew,Unknown
Unknown,,42,Logistics
Unknown,16:49:53,47,
09:47:50,18:57:49,,Unknown
Unknown,Unknown,89,Unknown
08:16:00,16:11:20,60,IT
,16:22:05,80,Unknown
09:21:09,16:45:09,77,Sales
,17:59:41,45,Product
10:28:40,,32,Product
09:30:12,18:32:11,37,Data
Unknown,,65,Unknown
09:45:50,Unknown,cfasew,Finance
Unknown,,,Marketing
09:59:21,,70,Finance
08:26:59,16:41:42,40,Product
,Unknown,50,
Unknown,,cfasew,Finance
08:32:18,18:03:07,81,Unknown
10:03:38,,76,IT
10:09:44,17:34:11,cfasew,Unknown
10:04:12,Unknown,57,Data
Unknown,17:43:10,cfasew,Accounting
09:03:07,Unknown,cfasew,IT
08:29:05,16:41:29,61,Sales
Unknown,18:50:06,80,Marketing
08:53:52,,52,Unknown
Unknown,Unknown,,Marketing
09:53:57,16:14:37,69,
Unknown,Unknown,80,Sales
08:35:14,17:04:47,cfasew,Unknown
08:08:57,Unknown,56,
Unknown,,,IT
10:45:00,,31,Accounting
10:07:32,18:06:06,,Sales
08:53:37,18:27:18,36,Accounting
10:31:32,,cfasew,IT
Unknown,Unknown,79,IT
Unknown,Unknown,30,IT
10:22:57,,69,IT
08:26:57,,66,Unknown
09:31:47,,81,Finance
,16:25:39,50,Marketing
09:54:24,18:14:57,cfasew,Product
09:21:03,Unknown,cfasew,Unknown
09:32:15,Unknown,45,IT
Unknown,Unknown,85,Marketing
08:44:03,16:14:38,53,Data
,16:29:02,33,Unknown
08:33:09,16:56:18,79,
Unknown,17:39:08,60,Finance
10:33:41,Unknown,41,Data
09:12:04,17:38:08,cfasew,Product
Unknown,17:23:39,56,Sales
Unknown,18:04:06,74,Finance
08:37:05,16:10:36,35,IT
10:49:16,Unknown,88,Logistics
09:53:23,18:00:11,37,
Unknown,Unknown,59,Finance
08:01:17,17:28:17,,Logistics
Unknown,Unknown,cfasew,Sales
,17:09:22,cfasew,Sales
09:32:55,17:22:05,73,
Unknown,,48,Unknown
,18:07:54,cfasew,Sales
